target_id	length	eff_length	est_counts	tpm
TRINITY_DN1604_c0_g1_i1	426	251.825	15.7154	5.94421
TRINITY_DN1604_c0_g1_i2	1421	1245.8	169.293	12.9436
TRINITY_DN1604_c0_g1_i3	247	88.1512	3	3.24161
TRINITY_DN1665_c0_g1_i1	538	362.984	59	15.4821
TRINITY_DN1639_c0_g1_i1	1049	873.801	123.698	13.484
TRINITY_DN1639_c0_g1_i2	1140	964.801	116.302	11.4819
TRINITY_DN1653_c0_g1_i1	2192	2016.8	365	17.2384
TRINITY_DN1632_c0_g1_i3	701	525.836	40.5026	7.33667
TRINITY_DN1632_c0_g1_i1	753	577.801	20.4871	3.37731
TRINITY_DN1632_c0_g1_i2	730	554.801	18.0103	3.09208
TRINITY_DN1695_c0_g1_i3	770	594.801	24.2654	3.88582
TRINITY_DN1695_c0_g1_i2	739	563.801	29.7346	5.02347
TRINITY_DN1658_c0_g1_i1	687	511.836	36.4466	6.78256
TRINITY_DN1658_c0_g1_i2	496	321.166	17.5534	5.20592
TRINITY_DN1641_c0_g1_i1	3146	2970.8	3519	112.827
TRINITY_DN1687_c0_g1_i1	1347	1171.8	628.41	51.0806
TRINITY_DN1687_c0_g1_i2	1348	1172.8	7997.59	649.534
TRINITY_DN1620_c0_g1_i1	2610	2434.8	3128	122.369
TRINITY_DN1681_c0_g1_i1	1667	1491.8	408	26.0505
TRINITY_DN1626_c0_g1_i1	647	471.852	75	15.1399
TRINITY_DN1647_c0_g1_i1	1723	1547.8	353	21.7233
TRINITY_DN1634_c0_g2_i1	1196	1020.8	140.975	13.1543
TRINITY_DN1634_c0_g2_i2	1101	925.801	47.0248	4.83812
TRINITY_DN1634_c0_g1_i1	1042	866.801	85	9.34043
TRINITY_DN1693_c0_g1_i1	2264	2088.8	1326	60.4663
TRINITY_DN1655_c0_g1_i1	1427	1251.8	216	16.4356
TRINITY_DN1698_c0_g1_i1	1318	1142.8	2546	212.205
TRINITY_DN1663_c0_g1_i2	311	142.619	9.79749	6.5434
TRINITY_DN1663_c0_g1_i1	352	180.347	4.8958	2.58572
TRINITY_DN1663_c0_g1_i3	290	123.917	3.30672	2.54176
TRINITY_DN1609_c0_g1_i1	254	93.628	29	29.5025
TRINITY_DN1609_c0_g2_i1	3654	3478.8	197.97	5.42046
TRINITY_DN1609_c0_g2_i2	3550	3374.8	903.03	25.4871
TRINITY_DN1668_c1_g1_i1	231	75.7306	9.28583	11.6793
TRINITY_DN1668_c0_g1_i5	566	390.909	25.8221	6.2919
TRINITY_DN1668_c0_g1_i11	547	371.96	23.0055	5.89119
TRINITY_DN1668_c0_g1_i6	245	86.6016	64.1781	70.5874
TRINITY_DN1668_c0_g1_i8	342	171.075	24.0172	13.3722
TRINITY_DN1668_c0_g1_i2	487	312.198	4.65075	1.41893
TRINITY_DN1668_c0_g1_i4	635	459.852	65.4688	13.5607
TRINITY_DN1668_c0_g1_i3	382	208.985	3.67749	1.67612
TRINITY_DN1668_c0_g1_i10	249	89.6253	6.75834	7.18251
TRINITY_DN1668_c0_g1_i9	249	89.6253	17.7534	18.8677
TRINITY_DN1668_c0_g1_i1	348	176.558	19.6677	10.6104
TRINITY_DN1668_c0_g1_i7	693	517.836	21.318	3.92123
TRINITY_DN1602_c0_g1_i1	2600	2424.8	189	7.42425
TRINITY_DN1671_c0_g1_i1	572	396.896	38.129	9.15051
TRINITY_DN1610_c0_g2_i1	2856	2680.8	1023	36.3478
TRINITY_DN1610_c0_g1_i1	1340	1164.8	276	22.5696
TRINITY_DN20000_c0_g1_i1	288	122.184	8	6.23652
TRINITY_DN20061_c0_g1_i1	216	64.8393	3	4.40707
TRINITY_DN20078_c0_g1_i1	220	67.6911	10	14.0713
TRINITY_DN20012_c0_g1_i1	234	78.02	7	8.54593
TRINITY_DN20073_c0_g1_i1	260	98.3963	8	7.74423
TRINITY_DN20019_c0_g1_i1	640	464.852	24	4.91771
TRINITY_DN20045_c0_g1_i1	461	286.468	12	3.98999
TRINITY_DN20088_c0_g1_i1	277	112.645	7	5.91906
TRINITY_DN20024_c0_g1_i1	239	81.9602	3	3.48646
TRINITY_DN20083_c0_g1_i1	506	331.134	11	3.16414
TRINITY_DN20057_c0_g1_i1	576	400.896	17	4.0391
TRINITY_DN20091_c0_g1_i1	279	114.339	11	9.16355
TRINITY_DN20036_c0_g1_i1	552	376.96	18	4.54825
TRINITY_DN20097_c0_g1_i1	201	54.5833	4	6.98019
TRINITY_DN20030_c0_g1_i1	229	74.214	9	11.5511
TRINITY_DN20051_c0_g1_i1	214	63.4064	5	7.51111
TRINITY_DN20022_c0_g1_i1	415	241.056	8	3.16111
TRINITY_DN20085_c0_g1_i1	669	493.836	25	4.82197
TRINITY_DN20048_c0_g1_i1	484	309.229	13	4.00434
TRINITY_DN20043_c0_g1_i1	252	91.9745	4	4.14247
TRINITY_DN20075_c0_g1_i1	205	57.3241	9	14.9545
TRINITY_DN20014_c0_g1_i1	290	123.917	3	2.30599
TRINITY_DN20067_c0_g1_i1	648	472.852	29	5.8417
TRINITY_DN20006_c0_g1_i1	238	81.1574	3	3.52095
TRINITY_DN20001_c0_g1_i1	917	741.801	78	10.0155
TRINITY_DN20060_c0_g1_i1	363	190.81	9	4.49272
TRINITY_DN20013_c0_g1_i1	351	179.426	9	4.77776
TRINITY_DN20079_c0_g1_i1	538	362.984	71	18.6311
TRINITY_DN20018_c1_g1_i1	259	97.5893	4	3.90413
TRINITY_DN20072_c0_g1_i1	872	696.801	321	43.8797
TRINITY_DN20044_c0_g1_i1	339	168.265	13	7.35896
TRINITY_DN20089_c0_g1_i1	278	113.461	3	2.51851
TRINITY_DN20082_c0_g1_i1	225	71.2688	5	6.68248
TRINITY_DN20025_c0_g1_i1	509	334.134	11	3.13574
TRINITY_DN20056_c0_g1_i1	369	196.529	36	17.4479
TRINITY_DN20037_c0_g1_i1	947	771.801	38	4.6897
TRINITY_DN20090_c0_g1_i1	482	307.28	12	3.71975
TRINITY_DN20031_c0_g1_i1	227	72.6724	4	5.24273
TRINITY_DN20096_c0_g1_i1	243	85.0561	2	2.23971
TRINITY_DN20050_c0_g1_i1	465	290.42	9	2.95177
TRINITY_DN20084_c0_g1_i1	211	61.3198	11	17.0867
TRINITY_DN20049_c0_g1_i1	331	160.796	14	8.29314
TRINITY_DN20023_c0_g1_i1	211	61.3198	3	4.66001
TRINITY_DN20042_c0_g1_i1	639	463.852	18	3.69624
TRINITY_DN20028_c0_g1_i1	325	155.308	5	3.0665
TRINITY_DN20074_c0_g1_i1	1011	835.801	77	8.77516
TRINITY_DN20015_c0_g1_i1	230	74.9791	8	10.1629
TRINITY_DN20066_c0_g1_i1	340	169.196	8	4.50367
TRINITY_DN20007_c0_g1_i1	1228	1052.8	300	27.142
TRINITY_DN20009_c0_g1_i1	606	430.883	15	3.31588
TRINITY_DN20063_c0_g1_i1	266	103.388	18	16.5832
TRINITY_DN20002_c0_g1_i1	310	141.751	6	4.03172
TRINITY_DN20068_c0_g1_i1	309	140.883	6	4.05658
TRINITY_DN20071_c0_g1_i1	213	62.7348	5	7.59151
TRINITY_DN20010_c0_g1_i1	351	179.426	11	5.83949
TRINITY_DN20026_c0_g1_i1	373	200.342	1704	810.148
TRINITY_DN20081_c0_g1_i1	237	80.3593	4	4.74123
TRINITY_DN20047_c0_g1_i1	271	107.573	10	8.85453
TRINITY_DN20093_c0_g1_i1	212	62.0191	9	13.8224
TRINITY_DN20034_c0_g1_i1	284	118.718	5	4.01162
TRINITY_DN20098_c0_g1_i1	913	737.801	96	12.3936
TRINITY_DN20055_c0_g1_i1	246	87.3853	13	14.1701
TRINITY_DN20053_c0_g1_i1	452	277.553	9	3.08862
TRINITY_DN20039_c0_g1_i1	316	147.205	6	3.88236
TRINITY_DN20058_c0_g1_i1	221	68.3918	4	5.57087
TRINITY_DN20095_c0_g1_i1	404	230.276	7	2.89545
TRINITY_DN20032_c0_g1_i1	331	160.796	4	2.36947
TRINITY_DN20041_c0_g1_i1	1554	1378.8	49	3.38502
TRINITY_DN20020_c0_g1_i1	668	492.836	46	8.89042
TRINITY_DN20087_c0_g1_i1	280	115.205	4	3.30716
TRINITY_DN20016_c0_g1_i1	729	553.801	47	8.08372
TRINITY_DN20077_c0_g1_i1	565	389.909	20	4.88577
TRINITY_DN20004_c0_g1_i1	596	420.883	22	4.97885
TRINITY_DN20065_c0_g1_i1	725	549.801	327	56.6512
TRINITY_DN20062_c0_g1_i1	222	69.1046	4	5.5134
TRINITY_DN20008_c0_g1_i1	533	357.984	10	2.66074
TRINITY_DN20003_c0_g1_i1	304	136.352	5	3.49281
TRINITY_DN20070_c0_g1_i1	255	94.4131	12	12.1064
TRINITY_DN20011_c0_g1_i1	317	148.078	10	6.43245
TRINITY_DN20080_c0_g1_i1	291	124.795	14	10.6856
TRINITY_DN20027_c0_g1_i1	308	139.99	7	4.76288
TRINITY_DN20046_c0_g1_i1	486	311.218	11	3.36662
TRINITY_DN20035_c0_g1_i1	376	203.234	10	4.68675
TRINITY_DN20092_c0_g1_i1	240	82.7428	6	6.90698
TRINITY_DN20099_c0_g1_i1	211	61.3198	3	4.66001
TRINITY_DN20054_c0_g1_i1	384	210.893	13	5.87149
TRINITY_DN20038_c0_g1_i1	204	56.6835	8	13.4431
TRINITY_DN20052_c0_g1_i1	305	137.238	10	6.94051
TRINITY_DN20033_c0_g1_i1	332	161.719	6	3.53391
TRINITY_DN20059_c0_g1_i1	262	99.992	9	8.57322
TRINITY_DN20094_c0_g1_i1	219	67.0108	5	7.10709
TRINITY_DN20040_c0_g1_i1	386	212.815	9	4.02817
TRINITY_DN20086_c0_g1_i1	345	173.801	7	3.83631
TRINITY_DN20021_c0_g1_i1	326	156.196	5	3.04906
TRINITY_DN20017_c0_g1_i1	395	221.51	197	84.7111
TRINITY_DN20005_c0_g1_i1	438	263.679	18	6.50225
TRINITY_DN20064_c0_g1_i1	212	62.0191	4	6.14329
TRINITY_DN2986_c0_g1_i2	1069	893.801	71.3932	7.60822
TRINITY_DN2986_c0_g1_i4	1009	833.801	41.0187	4.68583
TRINITY_DN2986_c0_g1_i3	1127	951.801	28.5882	2.86093
TRINITY_DN2921_c0_g1_i1	617	441.883	39	8.40668
TRINITY_DN2933_c0_g1_i1	1572	1396.8	195	13.2974
TRINITY_DN2994_c0_g1_i1	652	476.852	43	8.58918
TRINITY_DN2994_c0_g2_i1	1163	987.801	132	12.7283
TRINITY_DN2959_c0_g1_i1	222	69.1046	3	4.13505
TRINITY_DN2959_c0_g2_i1	230	74.9791	2	2.54072
TRINITY_DN2938_c0_g1_i1	473	298.361	26	8.30038
TRINITY_DN2938_c0_g2_i2	1009	833.801	58.5508	6.68863
TRINITY_DN2938_c0_g2_i1	1002	826.801	50.4492	5.81193
TRINITY_DN2952_c0_g1_i1	311	142.619	8	5.34293
TRINITY_DN2964_c0_g1_i1	404	230.276	13	5.37727
TRINITY_DN2964_c1_g1_i1	451	276.562	21	7.23259
TRINITY_DN2964_c0_g2_i1	287	121.334	7	5.4952
TRINITY_DN2905_c0_g2_i1	254	93.628	13	13.2253
TRINITY_DN2905_c0_g4_i1	239	81.9602	8	9.29723
TRINITY_DN2905_c0_g1_i1	674	498.836	35	6.68309
TRINITY_DN2905_c0_g3_i2	265	102.526	3	2.78711
TRINITY_DN2905_c0_g3_i1	2323	2147.8	110	4.87827
TRINITY_DN2917_c0_g1_i1	845	669.801	25	3.55518
TRINITY_DN2911_c0_g1_i1	1045	869.801	185.512	20.3152
TRINITY_DN2911_c0_g1_i2	1006	830.801	42.4875	4.87115
TRINITY_DN2970_c0_g1_i1	239	81.9602	2	2.32431
TRINITY_DN2970_c0_g2_i1	478	303.331	17	5.33825
TRINITY_DN2969_c0_g1_i1	977	801.801	47	5.5834
TRINITY_DN2903_c0_g1_i4	391	217.664	15.5626	6.81026
TRINITY_DN2903_c0_g1_i2	747	571.801	15.2648	2.54281
TRINITY_DN2903_c0_g1_i3	368	195.588	26.1726	12.7459
TRINITY_DN2962_c0_g1_i2	459	284.478	59.5733	19.9467
TRINITY_DN2962_c0_g1_i1	391	217.664	12.4267	5.43795
TRINITY_DN2962_c1_g1_i1	424	249.883	29	11.0542
TRINITY_DN2908_c0_g1_i1	377	204.193	11.3356	5.28775
TRINITY_DN2954_c0_g1_i1	1176	1000.8	1147	109.165
TRINITY_DN2999_c0_g1_i1	1152	976.801	63	6.1433
TRINITY_DN2935_c0_g1_i1	392	218.613	14	6.09986
TRINITY_DN2992_c0_g2_i1	1258	1082.8	146	12.8431
TRINITY_DN2992_c0_g1_i2	1901	1725.8	160.73	8.87101
TRINITY_DN2992_c0_g1_i1	1886	1710.8	61.2701	3.41127
TRINITY_DN2946_c0_g2_i1	2466	2290.8	179	7.44274
TRINITY_DN2946_c0_g1_i2	524	349.02	33.1814	9.05548
TRINITY_DN2946_c0_g1_i1	523	348.031	12.8186	3.50824
TRINITY_DN2980_c0_g1_i1	327	157.127	8	4.84961
TRINITY_DN2927_c0_g1_i1	1031	855.801	77	8.57008
TRINITY_DN2920_c0_g1_i1	1257	1081.8	742	65.3317
TRINITY_DN2987_c0_g1_i1	3254	3078.8	579	17.9128
TRINITY_DN2941_c0_g1_i2	244	85.8296	5.3181	5.90183
TRINITY_DN2941_c0_g1_i1	320	150.807	5.0529	3.19145
TRINITY_DN2958_c0_g1_i2	266	103.388	3.39945	3.13187
TRINITY_DN2958_c0_g1_i1	327	157.127	9.60055	5.81987
TRINITY_DN2932_c0_g1_i1	720	544.801	25	4.37088
TRINITY_DN2953_c0_g3_i3	1655	1479.8	84.3944	5.43222
TRINITY_DN2953_c0_g3_i2	2066	1890.8	269.18	13.5602
TRINITY_DN2953_c0_g2_i1	654	478.852	24	4.77394
TRINITY_DN2953_c0_g1_i1	1046	870.801	128.425	14.0475
TRINITY_DN2939_c0_g2_i1	674	498.836	191	36.4706
TRINITY_DN2939_c0_g1_i1	213	62.7348	2	3.0366
TRINITY_DN2965_c0_g2_i1	220	67.6911	33.1103	46.5907
TRINITY_DN2965_c0_g1_i1	217	65.5234	27.0136	39.2694
TRINITY_DN2965_c2_g1_i2	236	79.5659	24.4879	29.3151
TRINITY_DN2904_c0_g1_i1	2076	1900.8	312	15.6345
TRINITY_DN2904_c0_g2_i1	1927	1751.8	0	0
TRINITY_DN2904_c0_g2_i2	1928	1752.8	179	9.72719
TRINITY_DN2977_c0_g1_i2	3110	2934.8	58.6663	1.90404
TRINITY_DN2977_c0_g1_i1	3013	2837.8	267.334	8.97302
TRINITY_DN2916_c0_g1_i1	209	59.9755	7	11.1171
TRINITY_DN2910_c0_g2_i1	2129	1953.8	159	7.75147
TRINITY_DN2910_c0_g1_i1	612	436.883	28	6.10464
TRINITY_DN2902_c0_g1_i1	366	193.719	35	17.2093
TRINITY_DN2968_c0_g1_i2	419	244.991	45.9865	17.8792
TRINITY_DN2968_c0_g1_i1	494	319.166	15.0135	4.48055
TRINITY_DN2968_c0_g2_i1	2207	2031.8	227	10.6417
TRINITY_DN2909_c0_g1_i1	245	86.6016	8	8.79895
TRINITY_DN2963_c0_g1_i1	586	410.883	14	3.24547
TRINITY_DN2963_c0_g2_i1	292	125.646	8	6.06469
TRINITY_DN2955_c0_g1_i3	255	94.4131	3	3.02661
TRINITY_DN2955_c0_g1_i2	352	180.347	13.7961	7.28645
TRINITY_DN2955_c0_g1_i1	391	217.664	9.20386	4.02764
TRINITY_DN2998_c0_g1_i1	412	238.096	8.37761	3.35147
TRINITY_DN2998_c0_g1_i2	714	538.801	59.6224	10.5402
TRINITY_DN2993_c0_g1_i1	2468	2292.8	1633	67.8402
TRINITY_DN2934_c0_g1_i1	325	155.308	13	7.97291
TRINITY_DN2934_c0_g2_i1	577	401.896	38	9.0061
TRINITY_DN2947_c0_g3_i1	543	367.96	42	10.8722
TRINITY_DN2947_c0_g1_i1	496	321.166	19	5.63496
TRINITY_DN2947_c0_g2_i1	809	633.801	27	4.05768
TRINITY_DN2926_c1_g2_i1	493	318.166	26	7.7837
TRINITY_DN2926_c1_g1_i1	1031	855.801	44	4.89719
TRINITY_DN2926_c0_g1_i1	287	121.334	4.28579	3.36446
TRINITY_DN2981_c0_g1_i1	2223	2047.8	100	4.65135
TRINITY_DN2928_c0_g1_i1	2437	2261.8	48.7462	2.05283
TRINITY_DN2928_c0_g1_i2	2328	2152.8	1405.25	62.1753
TRINITY_DN2949_c0_g1_i1	349	177.51	13	6.97569
TRINITY_DN2949_c0_g2_i1	317	148.078	18	11.5784
TRINITY_DN2949_c0_g3_i1	359	186.988	12	6.11273
TRINITY_DN2984_c0_g1_i1	583	407.883	26	6.07163
TRINITY_DN2923_c0_g1_i1	1188	1012.8	26.8079	2.52119
TRINITY_DN2923_c0_g1_i3	1119	943.801	18.9732	1.91481
TRINITY_DN2923_c0_g1_i2	301	133.647	3.57979	2.55133
TRINITY_DN2923_c0_g1_i4	1135	959.801	195.639	19.4152
TRINITY_DN2950_c1_g1_i1	503	328.134	18	5.22503
TRINITY_DN2950_c0_g3_i1	291	124.795	7	5.34279
TRINITY_DN2950_c0_g1_i1	297	130.178	5	3.65846
TRINITY_DN2950_c0_g2_i1	218	66.2435	4	5.75153
TRINITY_DN2931_c0_g1_i1	1208	1032.8	32.8518	3.02977
TRINITY_DN2931_c0_g1_i2	1189	1013.8	121.148	11.3823
TRINITY_DN2907_c0_g1_i1	1448	1272.8	175	13.0962
TRINITY_DN2966_c0_g1_i1	629	453.883	73	15.3196
TRINITY_DN2915_c0_g1_i1	209	59.9755	40	63.5262
TRINITY_DN2974_c0_g1_i1	229	74.214	7.59917	9.7532
TRINITY_DN2974_c0_g1_i2	305	137.238	9.40083	6.52465
TRINITY_DN2918_c0_g2_i1	438	263.679	17	6.14101
TRINITY_DN2918_c0_g1_i1	537	361.984	14.9714	3.9395
TRINITY_DN2918_c0_g1_i3	504	329.134	6.37066	1.84365
TRINITY_DN2918_c0_g1_i2	755	579.801	97.6579	16.0434
TRINITY_DN2972_c0_g1_i2	269	105.913	8	7.1946
TRINITY_DN2913_c0_g1_i1	1651	1475.8	94	6.0669
TRINITY_DN2979_c0_g1_i1	336	165.48	5	2.878
TRINITY_DN2960_c0_g2_i1	201	54.5833	5	8.72524
TRINITY_DN2960_c0_g1_i1	211	61.3198	0	0
TRINITY_DN2901_c0_g1_i1	4125	3949.8	977	23.5606
TRINITY_DN2937_c0_g1_i1	906	730.801	42	5.47416
TRINITY_DN2956_c0_g2_i1	332	161.719	8	4.71189
TRINITY_DN2956_c0_g1_i1	763	587.801	36	5.83364
TRINITY_DN2982_c0_g1_i1	467	292.41	13.0619	4.25481
TRINITY_DN2982_c0_g1_i2	280	115.205	4.93809	4.08276
TRINITY_DN2925_c0_g3_i1	685	509.836	39	7.2862
TRINITY_DN2925_c0_g1_i1	1008	832.801	75	8.57802
TRINITY_DN2925_c0_g2_i1	1279	1103.8	117.994	10.1821
TRINITY_DN2925_c0_g2_i2	1389	1213.8	166.006	13.027
TRINITY_DN2944_c0_g1_i1	274	110.117	4.02811	3.48428
TRINITY_DN2944_c0_g1_i2	477	302.361	31.9719	10.0718
TRINITY_DN2929_c0_g1_i1	261	99.2056	13	12.4817
TRINITY_DN2943_c0_g2_i1	251	91.1715	7	7.31318
TRINITY_DN2943_c0_g1_i3	215	64.1291	15.5302	23.0669
TRINITY_DN2943_c0_g1_i1	373	200.342	9.46978	4.50231
TRINITY_DN2922_c0_g1_i2	1637	1461.8	236.078	15.3828
TRINITY_DN2922_c0_g1_i1	1637	1461.8	43.9216	2.86191
TRINITY_DN2948_c0_g1_i1	207	58.6781	6	9.73962
TRINITY_DN2985_c0_g2_i1	235	78.7586	1	1.2094
TRINITY_DN2985_c0_g1_i1	339	168.265	10	5.66074
TRINITY_DN2951_c1_g1_i2	231	75.7306	249	313.18
TRINITY_DN2951_c0_g1_i4	507	332.134	7.53952	2.16221
TRINITY_DN2951_c0_g1_i13	400	226.375	27.6527	11.6352
TRINITY_DN2951_c0_g1_i15	587	411.883	35.2452	8.15067
TRINITY_DN2951_c0_g1_i9	560	384.909	27.7072	6.85649
TRINITY_DN2951_c0_g1_i17	310	141.751	7.94369	5.3378
TRINITY_DN2951_c0_g1_i16	408	234.183	0	0
TRINITY_DN2951_c0_g1_i6	587	411.883	7.87673	1.82154
TRINITY_DN2951_c0_g1_i2	331	160.796	12.9032	7.64343
TRINITY_DN2951_c0_g1_i5	587	411.883	46.9981	10.8686
TRINITY_DN2951_c0_g1_i7	408	234.183	17.5652	7.14439
TRINITY_DN2951_c0_g1_i10	587	411.883	0	0
TRINITY_DN2997_c0_g1_i2	776	600.801	53.481	8.47883
TRINITY_DN2997_c0_g1_i1	473	298.361	18.519	5.91212
TRINITY_DN2930_c0_g1_i1	1817	1641.8	1399	81.1642
TRINITY_DN2906_c0_g1_i1	1795	1619.8	448	26.3441
TRINITY_DN2967_c0_g1_i1	1338	1162.8	186	15.2361
TRINITY_DN2914_c0_g1_i8	1668	1492.8	50.6802	3.23373
TRINITY_DN2914_c0_g1_i5	3040	2864.8	230.778	7.67304
TRINITY_DN2914_c0_g1_i4	1321	1145.8	54.1377	4.50047
TRINITY_DN2914_c0_g1_i2	585	409.883	13.5788	3.15551
TRINITY_DN2914_c0_g1_i6	2899	2723.8	112.883	3.94747
TRINITY_DN2914_c0_g1_i7	3423	3247.8	274.942	8.06342
TRINITY_DN2914_c2_g1_i1	258	96.7954	5	4.92019
TRINITY_DN2975_c0_g2_i1	1044	868.801	68	7.45514
TRINITY_DN2975_c0_g1_i1	381	208.033	14	6.41006
TRINITY_DN2973_c0_g1_i1	250	90.3705	18	18.972
TRINITY_DN2919_c0_g1_i1	1492	1316.8	40	2.89339
TRINITY_DN2978_c0_g1_i1	226	71.9714	9	11.911
TRINITY_DN2912_c0_g1_i2	697	521.836	7.42435	1.35516
TRINITY_DN2912_c0_g1_i1	673	497.836	15.9852	3.05843
TRINITY_DN2912_c0_g1_i4	237	80.3593	5	5.92653
TRINITY_DN2912_c0_g1_i3	609	433.883	10.5904	2.32492
TRINITY_DN2961_c0_g1_i10	693	517.836	36.3778	6.6913
TRINITY_DN2961_c0_g1_i4	310	141.751	8.04336	5.40477
TRINITY_DN2961_c0_g1_i5	232	76.4895	10.144	12.6321
TRINITY_DN2961_c0_g1_i1	264	101.707	16.4741	15.4283
TRINITY_DN2961_c0_g1_i9	232	76.4895	11.3707	14.1596
TRINITY_DN2961_c0_g1_i8	641	465.852	5.42111	1.10843
TRINITY_DN2961_c0_g1_i7	274	110.117	3.169	2.74116
TRINITY_DN2961_c0_g2_i1	270	106.742	2	1.78469
TRINITY_DN2900_c0_g1_i1	857	681.801	64.5417	9.01675
TRINITY_DN2900_c0_g1_i2	890	714.801	22.2489	2.96477
TRINITY_DN2900_c0_g1_i4	859	683.801	73.2094	10.1978
TRINITY_DN2991_c0_g1_i1	529	354.008	29	7.80282
TRINITY_DN2936_c0_g1_i1	1780	1604.8	500	29.6767
TRINITY_DN2957_c0_g1_i2	352	180.347	7.53406	3.97913
TRINITY_DN2957_c0_g1_i1	350	178.48	20.4659	10.9222
TRINITY_DN2924_c0_g1_i1	1344	1168.8	588	47.9186
TRINITY_DN2924_c0_g2_i1	2059	1883.8	165	8.34288
TRINITY_DN2983_c0_g1_i1	694	518.836	36	6.60905
TRINITY_DN2983_c0_g2_i1	1567	1391.8	288	19.7098
TRINITY_DN2988_c0_g2_i1	393	219.561	11	4.77204
TRINITY_DN2988_c0_g1_i1	276	111.813	8	6.815
TRINITY_DN2945_c0_g1_i1	367	194.673	409	200.117
TRINITY_DN1115_c0_g1_i1	886	710.801	130	17.4206
TRINITY_DN1115_c0_g2_i1	1117	941.801	34.9388	3.53359
TRINITY_DN1115_c0_g2_i2	1212	1036.8	89.0612	8.18202
TRINITY_DN1174_c0_g1_i3	1671	1495.8	29.0582	1.85038
TRINITY_DN1174_c0_g1_i5	1665	1489.8	677.038	43.2864
TRINITY_DN1174_c0_g1_i1	859	683.801	85.4455	11.9022
TRINITY_DN1174_c0_g1_i4	1201	1025.8	37.4788	3.48009
TRINITY_DN1174_c0_g1_i2	544	368.96	12.9796	3.35081
TRINITY_DN1107_c0_g1_i2	1486	1310.8	148.675	10.8036
TRINITY_DN1107_c0_g1_i3	1894	1718.8	82.3474	4.56343
TRINITY_DN1107_c0_g1_i1	2036	1860.8	44.9777	2.30231
TRINITY_DN1166_c0_g1_i1	823	647.801	54.7515	8.05048
TRINITY_DN1166_c0_g3_i5	2076	1900.8	287.792	14.4215
TRINITY_DN1166_c0_g3_i1	1166	990.801	71.1603	6.84098
TRINITY_DN1166_c0_g3_i3	2275	2099.8	547.912	24.8542
TRINITY_DN1166_c0_g3_i2	1080	904.801	37.9783	3.99806
TRINITY_DN1166_c0_g3_i4	2362	2186.8	55.406	2.41332
TRINITY_DN1166_c0_g2_i1	209	59.9755	5	7.94078
TRINITY_DN1150_c0_g1_i1	1639	1463.8	58.2929	3.79316
TRINITY_DN1150_c0_g1_i2	1601	1425.8	97.7071	6.52731
TRINITY_DN1196_c0_g1_i2	837	661.801	42.2255	6.07736
TRINITY_DN1196_c0_g1_i1	784	608.801	99.7745	15.6103
TRINITY_DN1131_c0_g1_i2	2617	2441.8	381.35	14.8758
TRINITY_DN1131_c0_g1_i3	2448	2272.8	193.995	8.1301
TRINITY_DN1131_c0_g1_i1	2616	2440.8	29.6555	1.15728
TRINITY_DN1128_c0_g1_i2	1903	1727.8	119.703	6.59901
TRINITY_DN1128_c0_g1_i3	1821	1645.8	151.297	8.75628
TRINITY_DN1142_c0_g1_i1	4945	4769.8	496.494	9.91472
TRINITY_DN1142_c0_g1_i2	4614	4438.8	226.044	4.85058
TRINITY_DN1142_c0_g1_i3	933	757.801	18.4623	2.32058
TRINITY_DN1123_c0_g1_i1	1284	1108.8	6379.95	548.064
TRINITY_DN1123_c0_g1_i2	1344	1168.8	70.0455	5.7083
TRINITY_DN1184_c0_g4_i1	3191	3015.8	163.813	5.17385
TRINITY_DN1184_c0_g1_i1	248	88.9156	9	9.64121
TRINITY_DN1184_c0_g2_i1	1415	1239.8	106.656	8.19408
TRINITY_DN1184_c0_g3_i1	1583	1407.8	111.531	7.54605
TRINITY_DN1149_c0_g1_i2	2241	2065.8	221.647	10.2197
TRINITY_DN1149_c0_g1_i1	2219	2043.8	213.353	9.94325
TRINITY_DN1125_c0_g1_i2	372	199.402	24	11.4643
TRINITY_DN1125_c0_g1_i1	336	165.48	0	0
TRINITY_DN1182_c0_g1_i4	8294	8118.8	271.365	3.18367
TRINITY_DN1182_c0_g1_i3	8048	7872.8	207.203	2.50688
TRINITY_DN1182_c0_g1_i1	8105	7929.8	393.604	4.72786
TRINITY_DN1182_c0_g1_i2	8228	8052.8	268.828	3.17976
TRINITY_DN1144_c0_g1_i1	1160	984.801	61.9168	5.98863
TRINITY_DN1144_c0_g1_i2	1146	970.801	699.083	68.5908
TRINITY_DN1189_c0_g1_i2	5422	5246.8	150.267	2.72795
TRINITY_DN1189_c0_g1_i1	5914	5738.8	2514.73	41.7386
TRINITY_DN1190_c0_g1_i1	581	405.883	144	33.7932
TRINITY_DN1137_c0_g1_i2	1700	1524.8	111.35	6.95574
TRINITY_DN1137_c0_g1_i4	1700	1524.8	30.7168	1.9188
TRINITY_DN1137_c0_g1_i5	1695	1519.8	86.182	5.40129
TRINITY_DN1137_c0_g1_i1	1695	1519.8	41.7514	2.61668
TRINITY_DN1156_c0_g1_i1	1774	1598.8	1774	105.688
TRINITY_DN1160_c0_g2_i1	1478	1302.8	993	72.6003
TRINITY_DN1160_c0_g1_i1	636	460.852	40.0994	8.28787
TRINITY_DN1160_c0_g1_i2	756	580.801	106.901	17.5315
TRINITY_DN1101_c0_g2_i1	2796	2620.8	179.594	6.52716
